true_valve,pred_valve
63.773438,43.9845085144043
65.5625,48.19219207763672
65.859375,51.01093673706055
60.59375,52.89435958862305
67.609375,57.483219146728516
60.640625,52.361236572265625
60.90625,52.636016845703125
58.804688,52.53662109375
64.546875,53.19325256347656
62.523438,51.251678466796875
58.09375,47.416534423828125
57.84375,45.172874450683594
56.726562,50.3602180480957
61.585938,48.60618591308594
57.460938,50.44898223876953
64.140625,54.55125045776367
62.835938,53.9604377746582
59.023438,52.107086181640625
50.484375,49.3063850402832
47.296875,45.59414291381836
45.960938,45.48973846435547
42.648438,38.0876579284668
0.0,6.084784984588623
0.0,4.612084865570068
0.0,4.427938461303711
0.0,6.064002513885498
0.0,5.156384468078613
0.0,7.065443992614746
0.0,8.84139633178711
0.0,11.274357795715332
42.78125,41.87324905395508
74.671875,60.722721099853516
74.984375,64.58760833740234
81.609375,62.726070404052734
82.0625,63.2578010559082
77.84375,55.951656341552734
79.515625,62.1270866394043
71.765625,61.39043045043945
70.125,62.25222396850586
72.671875,61.00669860839844
72.15625,66.30511474609375
69.703125,65.00907897949219
70.84375,66.637451171875
70.953125,67.93040466308594
72.859375,67.23162841796875
78.046875,67.89451599121094
75.78125,65.0550765991211
74.1875,64.0548095703125
75.1875,64.08589935302734
73.53125,62.794612884521484
77.171875,67.09846496582031
80.46875,72.10507202148438
81.265625,71.85401153564453
75.53125,70.77928161621094
81.109375,74.91403198242188
80.796875,70.14178466796875
84.71875,68.03238677978516
79.53125,65.35972595214844
81.5625,67.22606658935547
84.328125,66.89979553222656
85.328125,68.427978515625
83.421875,67.15950775146484
87.296875,72.48152923583984
89.46875,75.09343719482422
85.84375,76.65013122558594
89.890625,81.36470794677734
94.546875,72.99678039550781
91.828125,72.55338287353516
97.03125,75.2279281616211
97.234375,71.5300521850586
98.6875,72.02052307128906
100.0,78.61082458496094
99.09375,83.2806625366211
100.0,81.27467346191406
96.296875,76.39319610595703
100.0,76.0965805053711
100.0,73.86904907226562
100.0,74.15018463134766
100.0,75.4413833618164
100.0,85.5377426147461
100.0,85.9702377319336
100.0,84.16925811767578
100.0,81.77532958984375
100.0,75.68128967285156
100.0,73.75602722167969
100.0,77.24343872070312
100.0,77.68022155761719
100.0,79.1983642578125
100.0,82.72369384765625
100.0,81.13426208496094
100.0,79.60283660888672
100.0,77.61334991455078
100.0,79.88758850097656
100.0,81.28325653076172
100.0,82.40911102294922
100.0,84.10911560058594
100.0,85.4054183959961
100.0,84.01980590820312
99.953125,84.2867660522461
100.0,84.73546600341797
100.0,83.9395980834961
100.0,83.29124450683594
100.0,84.64697265625
100.0,87.08815002441406
100.0,86.08563995361328
100.0,86.34471130371094
100.0,86.02417755126953
100.0,86.08490753173828
100.0,87.53778839111328
100.0,83.58361053466797
100.0,83.77995300292969
100.0,82.78153228759766
98.953125,87.58522033691406
100.0,85.20921325683594
100.0,81.95762634277344
100.0,84.11067962646484
100.0,84.38882446289062
100.0,86.71399688720703
100.0,86.28065490722656
100.0,85.54886627197266
100.0,87.10860443115234
99.421875,89.1656494140625
100.0,85.4549331665039
100.0,83.84556579589844
100.0,84.12200164794922
100.0,82.50305938720703
100.0,84.76986694335938
100.0,84.46573638916016
100.0,86.85562896728516
100.0,87.67787170410156
100.0,89.7628173828125
100.0,88.13318634033203
100.0,89.76710510253906
99.53125,90.15495300292969
99.984375,89.92487335205078
95.359375,88.38272857666016
87.40625,82.55707550048828
83.328125,75.82810974121094
80.015625,75.76708984375
78.1875,76.0140609741211
70.921875,69.96952056884766
72.75,74.06739807128906
77.28125,76.31188201904297
78.328125,74.86799621582031
73.6875,70.32261657714844
78.421875,74.60426330566406
82.34375,78.95830535888672
80.375,75.50932312011719
80.390625,74.4481201171875
69.953125,66.92911529541016
73.890625,73.33720397949219
72.796875,73.73135375976562
71.828125,74.2750015258789
75.921875,77.93814849853516
77.921875,79.92684173583984
68.0,71.31363677978516
68.0625,69.23602294921875
73.375,78.03810119628906
74.65625,74.2659912109375
68.84375,67.42589569091797
70.59375,72.3475570678711
70.171875,67.05293273925781
74.78125,70.50990295410156
73.921875,72.06440734863281
76.203125,77.24605560302734
72.703125,76.04369354248047
81.046875,79.37291717529297
83.828125,80.8807373046875
84.546875,81.31356811523438
84.65625,84.82369995117188
66.75,68.324462890625
69.9375,63.62931442260742
67.109375,63.93871307373047
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
60.734375,60.364742279052734
77.078125,67.18287658691406
76.734375,70.42610168457031
75.109375,67.68131256103516
71.546875,63.3659782409668
68.484375,60.26585006713867
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
60.203125,56.3665885925293
71.71875,63.20705032348633
82.140625,69.63311767578125
72.484375,59.45099639892578
75.6875,62.80033493041992
76.421875,66.54776000976562
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
61.71875,56.533817291259766
72.8125,58.675838470458984
75.578125,65.31503295898438
77.109375,62.111961364746094
71.84375,58.17142105102539
70.359375,59.039363861083984
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
57.945312,56.73179626464844
78.15625,65.9501724243164
81.59375,66.50005340576172
79.453125,56.115962982177734
76.328125,56.278785705566406
77.53125,58.32907485961914
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
59.085938,48.37871551513672
74.265625,57.28961181640625
78.421875,60.15030288696289
75.546875,55.13600540161133
78.4375,58.32905197143555
76.34375,55.68928146362305
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
57.078125,49.15493392944336
71.640625,52.293704986572266
72.34375,53.150184631347656
72.4375,55.33073043823242
68.078125,54.9793586730957
67.109375,50.847137451171875
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
48.664062,43.73549270629883
68.875,51.10249328613281
67.078125,51.297176361083984
64.640625,50.305503845214844
69.609375,54.87636184692383
63.320312,46.8089714050293
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
57.828125,49.46152114868164
69.796875,54.828739166259766
69.03125,56.94378662109375
62.21875,49.2068977355957
60.273438,47.82529067993164
64.671875,51.50467300415039
58.554688,49.59418869018555
62.96875,55.11800765991211
63.085938,53.82334899902344
55.921875,48.93341064453125
60.195312,54.590023040771484
61.445312,53.74956130981445
56.070312,50.43867111206055
58.648438,51.57901382446289
61.023438,51.44575500488281
60.15625,51.39985656738281
54.140625,47.90789794921875
62.726562,53.28965377807617
63.164062,54.778255462646484
57.820312,50.36018371582031
57.132812,52.097896575927734
54.65625,51.92902374267578
59.171875,55.08894729614258
59.71875,53.547767639160156
56.8125,49.63307189941406
56.320312,47.51091384887695
51.898438,46.73713302612305
60.257812,52.59870147705078
59.132812,51.0942268371582
50.546875,45.021663665771484
56.601562,52.5284423828125
58.148438,58.34626770019531
55.4375,58.2620735168457
56.703125,56.91635513305664
57.257812,57.9465217590332
59.3125,58.65800857543945
57.96875,55.55947494506836
58.46875,53.49467468261719
54.03125,51.07033157348633
54.484375,44.82326126098633
57.445312,50.93904113769531
55.125,53.05173110961914
58.171875,55.186439514160156
57.03125,54.40205383300781
57.234375,52.63517379760742
56.5625,56.187076568603516
57.835938,56.889930725097656
57.71875,55.54401779174805
57.171875,53.69550323486328
51.5625,48.46909713745117
54.40625,51.45283889770508
58.070312,48.6576042175293
53.726562,45.06435012817383
53.539062,45.018985748291016
56.039062,47.63056945800781
61.84375,53.58293914794922
62.664062,58.5058479309082
61.679688,58.0479850769043
63.25,58.1389045715332
59.328125,54.337860107421875
61.695312,51.488380432128906
64.59375,50.65909194946289
65.90625,54.116424560546875
64.515625,50.821048736572266
61.765625,48.186683654785156
65.1875,52.05583953857422
67.5625,53.82582473754883
67.15625,57.3099250793457
61.039062,50.334964752197266
61.085938,51.92759704589844
64.984375,55.731563568115234
64.5625,55.920982360839844
65.09375,57.062583923339844
68.984375,57.3875617980957
60.671875,49.841339111328125
64.640625,48.202762603759766
67.8125,50.986961364746094
60.046875,45.201534271240234
62.59375,47.17818069458008
69.0,56.91233444213867
68.125,56.22995376586914
63.085938,55.66407775878906
70.578125,61.019405364990234
69.875,61.233726501464844
68.578125,60.79518508911133
69.203125,57.85829544067383
64.484375,52.61161422729492
63.648438,49.31037521362305
66.125,52.83970260620117
62.90625,48.94308090209961
62.328125,48.59566116333008
61.617188,51.553409576416016
68.796875,58.69485855102539
67.640625,56.32442855834961
69.234375,63.11260223388672
66.6875,56.66033935546875
63.226562,57.998844146728516
65.625,55.5959358215332
66.421875,54.54615783691406
60.976562,45.93588638305664
5.2910156,3.3798329830169678
56.726562,46.398555755615234
70.28125,56.567588806152344
63.773438,53.65889358520508
67.328125,58.62249755859375
59.664062,53.339168548583984
60.710938,59.690364837646484
62.265625,58.364585876464844
58.960938,55.27788162231445
60.71875,51.24964904785156
62.148438,48.426673889160156
59.820312,50.00433349609375
64.578125,52.359580993652344
57.320312,46.32181930541992
57.242188,47.894073486328125
64.78125,57.33974075317383
60.21875,56.29255676269531
63.34375,60.11587905883789
59.453125,57.96403884887695
55.492188,52.1420783996582
57.734375,55.19989013671875
55.171875,47.37357711791992
57.382812,52.80970764160156
59.851562,51.01434326171875
56.742188,48.42109680175781
54.414062,44.90192413330078
57.554688,56.665225982666016
53.710938,48.873619079589844
63.320312,58.71045684814453
65.46875,57.32075500488281
58.390625,55.74360656738281
59.257812,56.73374938964844
56.664062,52.783233642578125
57.226562,48.71122741699219
58.007812,50.83047103881836
59.828125,53.84580993652344
59.171875,55.55976486206055
66.421875,61.3871955871582
65.390625,59.980770111083984
58.40625,58.03740310668945
58.507812,59.38539123535156
53.789062,55.18061065673828
53.773438,54.20680236816406
54.578125,55.30638122558594
56.835938,58.54184341430664
60.398438,55.64366912841797
57.320312,49.1165771484375
56.71875,56.285545349121094
58.390625,48.79050827026367
58.578125,52.61899948120117
55.695312,55.50785446166992
57.289062,58.018245697021484
56.726562,57.37663269042969
54.148438,51.5697135925293
58.796875,52.006134033203125
52.664062,51.055450439453125
56.75,55.56180191040039
50.671875,48.848899841308594
52.617188,45.761592864990234
50.96875,44.0898551940918
51.476562,45.08256149291992
51.070312,45.75358200073242
55.554688,52.34451675415039
52.953125,51.77487564086914
51.257812,48.846500396728516
50.757812,50.09360122680664
50.765625,52.693336486816406
56.367188,56.61943817138672
54.296875,55.54157257080078
50.242188,47.624534606933594
55.078125,49.665653228759766
55.8125,47.13264083862305
52.570312,45.466243743896484
51.789062,47.1519775390625
53.507812,48.21369934082031
49.3125,48.90459442138672
56.695312,55.659759521484375
51.9375,50.38056564331055
49.398438,50.954864501953125
49.398438,48.20824432373047
54.304688,55.38016128540039
53.007812,51.832237243652344
49.15625,48.25705337524414
53.570312,47.04166030883789
49.914062,42.0277099609375
51.070312,42.340206146240234
49.796875,48.308773040771484
53.25,52.508609771728516
54.0625,52.36320877075195
52.609375,51.790252685546875
53.421875,51.9025764465332
51.90625,50.92515563964844
57.125,54.87918472290039
56.40625,51.59876251220703
56.945312,53.7864990234375
45.25,36.31591796875
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
30.457031,37.10565948486328
34.023438,35.128211975097656
36.179688,30.786869049072266
34.015625,34.41813659667969
35.296875,30.00154685974121
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
40.4375,42.34614181518555
39.054688,39.17243194580078
34.945312,28.720077514648438
33.046875,26.34410285949707
40.351562,32.44680404663086
39.273438,33.275997161865234
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
41.4375,41.76948928833008
39.835938,36.97133255004883
41.914062,34.29001235961914
36.289062,30.024898529052734
35.15625,26.406024932861328
34.820312,26.00214958190918
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
36.546875,37.53347396850586
41.328125,39.556541442871094
36.9375,32.197540283203125
41.8125,36.27372360229492
35.0625,29.4117488861084
34.8125,31.080854415893555
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
35.273438,37.46612548828125
42.585938,38.33182144165039
39.601562,34.74028778076172
42.132812,35.80830001831055
41.554688,38.393272399902344
36.203125,35.80342102050781
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
36.226562,38.80365753173828
40.460938,38.515159606933594
36.421875,36.28054428100586
36.03125,35.7979850769043
40.492188,38.67534255981445
36.726562,39.854793548583984
0.0,0.0
0.0,0.0
0.0,0.0
38.421875,44.57194137573242
40.585938,40.84959411621094
40.570312,39.960880279541016
36.773438,38.06804275512695
37.398438,41.00419616699219
42.421875,41.242454528808594
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
37.515625,46.62290954589844
44.835938,50.8592643737793
37.992188,42.424983978271484
42.460938,45.536598205566406
44.359375,47.93518829345703
42.257812,48.42728042602539
37.09375,38.888832092285156
42.484375,47.896156311035156
37.84375,44.14342498779297
42.03125,47.23971176147461
43.234375,51.21133041381836
43.414062,48.23643493652344
42.242188,47.381431579589844
36.898438,41.75558853149414
38.632812,46.142372131347656
37.078125,40.31085205078125
37.59375,40.10813522338867
39.96875,43.00178527832031
37.8125,42.30837631225586
40.78125,44.0186882019043
41.351562,46.57734298706055
40.96875,46.34083938598633
45.789062,52.65810775756836
47.4375,54.89678955078125
39.109375,48.540061950683594
45.007812,54.95417022705078
38.523438,49.56315612792969
100.0,81.55206298828125
100.0,78.32914733886719
100.0,79.36270141601562
100.0,80.34577178955078
100.0,79.59632873535156
100.0,80.8252182006836
100.0,83.51719665527344
100.0,85.52812194824219
100.0,88.6509017944336
100.0,86.14900207519531
100.0,87.69171905517578
100.0,84.58848571777344
100.0,80.77593231201172
100.0,78.97482299804688
100.0,79.86225128173828
100.0,80.35920715332031
100.0,80.6823501586914
100.0,84.43666076660156
100.0,85.11930847167969
100.0,87.16535949707031
100.0,86.07415008544922
100.0,84.66403198242188
100.0,83.3058853149414
100.0,81.84626770019531
100.0,79.92149353027344
100.0,78.15522766113281
100.0,76.66087341308594
100.0,80.25939178466797
100.0,81.47395324707031
100.0,82.78451538085938
100.0,81.70037841796875
100.0,87.94288635253906
100.0,88.49224090576172
100.0,88.56226348876953
100.0,86.03874969482422
100.0,83.5760269165039
100.0,81.39073181152344
100.0,81.15435028076172
100.0,82.04666900634766
100.0,81.11798095703125
100.0,85.41085052490234
100.0,83.93698120117188
100.0,82.87113952636719
100.0,85.00434875488281
100.0,87.2176284790039
100.0,84.54279327392578
100.0,86.05107879638672
100.0,83.55560302734375
100.0,82.3132553100586
100.0,84.50069427490234
100.0,85.22611236572266
100.0,83.99170684814453
100.0,85.42066955566406
100.0,84.7265853881836
100.0,81.90140533447266
100.0,87.31582641601562
100.0,90.21942901611328
100.0,88.7949447631836
100.0,87.8988265991211
100.0,86.63416290283203
100.0,85.09510803222656
100.0,86.48534393310547
100.0,89.6029052734375
100.0,89.15660095214844
100.0,88.4051742553711
100.0,87.4448013305664
100.0,86.80557250976562
100.0,93.48448944091797
100.0,89.53755950927734
100.0,91.32192993164062
100.0,92.23307800292969
100.0,88.89664459228516
100.0,88.15681457519531
100.0,89.19251251220703
100.0,88.47018432617188
100.0,89.72613525390625
100.0,94.17153930664062
100.0,91.26512908935547
100.0,93.12242126464844
100.0,93.14911651611328
100.0,91.01309967041016
100.0,96.08203125
100.0,96.16007995605469
100.0,93.76139068603516
100.0,92.0924301147461
100.0,92.5685806274414
100.0,90.45425415039062
100.0,98.99578094482422
100.0,98.0294189453125
100.0,97.91866302490234
100.0,94.63964080810547
100.0,94.8104019165039
100.0,92.35572814941406
100.0,92.00939178466797
100.0,92.11963653564453
100.0,92.78443908691406
100.0,93.63780975341797
100.0,92.76180267333984
100.0,91.5232925415039
100.0,95.0473403930664
100.0,96.731201171875
100.0,97.62859344482422
100.0,93.73260498046875
