ts,Valve,Occp,RaHumidity,RaTemp,SaTemp,ThermEnergy
7/7/2024 0:00,100,1,75.3434,18.4,16,12.115658
7/7/2024 0:05,100,1,75.51844,19.300001,15.900001,12.11866754
7/7/2024 0:10,0,0,75.3684,17.800001,15,0
7/7/2024 0:15,0,0,78.4504,18.6,17,0
7/7/2024 0:20,0,0,76.46242,19,17,0
7/7/2024 0:25,0,0,76.46242,19.6,17.7,0
7/7/2024 0:30,0,0,76.21236,18.2,17.2,0
7/7/2024 0:35,0,0,76.3874,19.7,18.2,0
7/7/2024 0:40,74.1875,1,77.481415,21,17.5,9.013303214
7/7/2024 0:45,100,1,76.065445,20.300001,16.2,12.21119562
7/7/2024 0:50,100,1,76.53744,20.800001,15.5,12.11866754
7/7/2024 0:55,100,1,77.25636,20.2,16.6,12.115658
7/7/2024 1:00,100,1,77.25636,19.2,15.8,12.11264846
7/7/2024 1:05,100,1,77.45641,20.5,15.5,12.11264846
7/7/2024 1:10,0,0,78.5723,21,15.400001,0
7/7/2024 1:15,0,0,78.078445,19.4,17,0
7/7/2024 1:20,0,0,76.065445,20.4,18.2,0
7/7/2024 1:25,0,0,76.065445,20.4,18.6,0
7/7/2024 1:30,0,0,76.140465,18.800001,18.1,0
7/7/2024 1:35,0,0,75.8654,20.300001,17.9,0
7/7/2024 1:40,76.859375,1,77.45641,21.4,17.2,9.35408132
7/7/2024 1:45,95.8125,1,76.11546,20,16.9,8.684561832
7/7/2024 1:55,100,1,76.75936,20.5,15.5,12.115658
7/7/2024 2:00,100,1,76.46242,20.300001,16,12.21119562
7/7/2024 2:05,100,1,76.53744,19.7,16.7,12.11264846
7/7/2024 2:10,0,0,77.803375,19.7,16.1,0
7/7/2024 2:15,0,0,78.5723,19.800001,17.1,0
7/7/2024 2:20,0,0,75.41841,20.2,18.1,0
7/7/2024 2:25,0,0,74.774506,20.5,17.4,0
7/7/2024 2:30,0,0,74.474434,20.300001,18.1,0
7/7/2024 2:35,0,0,74.37441,20,19,0
7/7/2024 2:40,75.84375,1,76.140465,20.2,16.800001,8.971551805
7/7/2024 2:45,100,1,74.87141,20.1,15.6,12.10963892
7/7/2024 2:50,100,1,75.3434,21.2,15.7,12.11264846
7/7/2024 2:55,100,1,75.3434,19.5,16.1,12.11866754
7/7/2024 3:00,100,1,75.3434,19.300001,15.5,12.11264846
7/7/2024 3:05,100,1,75.3684,20.4,16.300001,12.20517834
7/7/2024 3:10,0,0,76.83439,20.4,15.3,0
7/7/2024 3:15,0,0,75.940414,20.300001,17.4,0
7/7/2024 3:20,0,0,74.87141,20.1,17.300001,0
7/7/2024 3:25,0,0,74.27751,20.6,18.300001,0
7/7/2024 3:30,0,0,74.27751,19.2,17.9,0
7/7/2024 3:35,0,0,74.2525,20.5,18.800001,0
7/7/2024 3:40,81.765625,1,75.76537,20.1,17.6,9.957776674
7/7/2024 3:45,100,1,74.82139,19.9,17.1,12.11264846
7/7/2024 3:50,100,1,75.12147,19.9,16,12.11264846
7/7/2024 3:55,100,1,77.9034,20.2,16,12.115658
7/7/2024 4:00,100,1,75.26838,20.9,16.800001,12.11264846
7/7/2024 4:05,100,1,75.3434,20,16.1,12.115658
7/7/2024 4:10,0,0,78.77236,20.1,16,0
7/7/2024 4:15,0,0,75.04645,20.9,17.2,0
7/7/2024 4:20,0,0,73.60547,19.6,17.7,0
7/7/2024 4:25,0,0,73.63048,19.2,18.2,0
7/7/2024 4:30,0,0,73.183495,20.4,18.1,0
7/7/2024 4:35,0,0,72.93343,18.7,19,0
7/7/2024 4:40,73.71875,1,74.674484,21.7,17.1,8.819217236
7/7/2024 4:45,100,1,73.48044,19.7,15.7,12.11264846
7/7/2024 4:50,100,1,73.90242,19.7,15.8,12.115658
7/7/2024 4:55,100,1,74.05246,21.1,16.2,12.11264846
7/7/2024 5:00,100,1,73.87741,19.5,16.800001,12.11264846
7/7/2024 5:05,100,1,73.87741,20.7,16.7,12.11264846
7/7/2024 5:10,0,0,75.26838,19.6,15.5,0
7/7/2024 5:15,0,0,74.07746,20.300001,16.6,0
7/7/2024 5:20,0,0,73.08347,19.4,18.300001,0
7/7/2024 5:25,0,0,73.78052,19.6,17.800001,0
7/7/2024 5:30,0,0,74.07746,19.2,17.7,0
7/7/2024 5:35,0,0,72.48645,19.2,18.4,0
7/7/2024 5:40,74.109375,1,73.87741,21.300001,16.800001,9.440968157
7/7/2024 5:45,100,1,73.008446,21.4,15.7,12.11264846
7/7/2024 5:50,100,1,73.48044,20.6,16.300001,12.11264846
7/7/2024 5:55,100,1,73.97743,20.7,16.9,12.11264846
7/7/2024 6:00,100,1,74.2525,20.9,16.7,12.10963892
7/7/2024 6:05,100,1,74.27751,19.4,15.900001,12.115658
7/7/2024 6:10,0,0,76.090454,20.6,15.7,0
7/7/2024 6:15,0,0,74.474434,20.6,16.7,0
7/7/2024 6:20,0,0,73.333534,19,18,0
7/7/2024 6:25,0,0,73.25851,20.5,18.6,0
7/7/2024 6:30,0,0,72.983444,18.9,17.800001,0
7/7/2024 6:35,0,0,72.78652,18.9,18.5,0
7/7/2024 6:40,72.734375,1,73.8524,21,16.9,9.363107539
7/7/2024 6:45,100,1,74.449425,20.4,15.8,12.115658
7/7/2024 6:50,100,1,73.008446,20.300001,16.6,12.115658
7/7/2024 6:55,100,1,73.283516,19.800001,15.6,12.10963892
7/7/2024 7:00,100,1,73.38042,21.1,15.7,12.11866754
7/7/2024 7:05,100,1,73.183495,19.7,16.800001,12.11264846
7/7/2024 7:10,0,0,74.599464,19.9,16.1,0
7/7/2024 7:15,0,0,73.08347,20.5,17.2,0
7/7/2024 7:20,0,0,71.892555,20.2,18.300001,0
7/7/2024 7:25,0,0,71.492455,19.2,18.5,0
7/7/2024 7:30,0,0,71.09548,19,18.800001,0
7/7/2024 7:35,0,0,70.89856,20.2,18.7,0
7/7/2024 7:40,75.734375,1,71.989456,21.2,17.7,9.207764632
7/7/2024 7:45,100,1,70.50159,20.2,16.2,12.11264846
7/7/2024 7:50,100,1,70.92357,20.7,15.6,12.115658
7/7/2024 7:55,100,1,71.51746,20.6,16.2,12.22323138
7/7/2024 8:00,100,1,71.1955,20.6,16.9,12.11264846
7/7/2024 8:05,100,1,71.892555,20.1,15.6,12.11264846
7/7/2024 8:10,100,1,71.79253,21.300001,16.7,12.115658
7/7/2024 8:15,100,1,72.33954,20.5,15.5,12.12167468
7/7/2024 8:20,100,1,72.26452,20.9,15.5,12.11264846
7/7/2024 8:25,100,1,72.81153,19.9,15.5,12.21119562
7/7/2024 8:30,100,1,72.03946,20.4,15.8,12.12468422
7/7/2024 8:35,100,1,72.08948,20.4,16.2,12.115658
7/7/2024 8:40,100,1,72.11449,20.7,16,12.11264846
7/7/2024 8:45,100,1,71.989456,20.800001,15.400001,12.115658
7/7/2024 8:50,100,1,71.989456,20.300001,16.4,12.11264846
7/7/2024 8:55,100,1,72.01446,20.2,16.7,12.10963892
7/7/2024 9:00,100,1,71.989456,19.2,15.5,12.11866754
7/7/2024 9:05,100,1,72.01446,19.1,15.7,12.11866754
7/7/2024 9:10,100,1,71.989456,19.7,16.6,12.115658
7/7/2024 9:15,100,1,74.574455,19.6,15.400001,12.11264846
7/7/2024 9:20,100,1,72.21451,19.2,15.6,12.11866754
7/7/2024 9:25,100,1,72.21451,19.1,15.900001,12.11264846
7/7/2024 9:30,100,1,72.08948,20.7,15.5,12.115658
7/7/2024 9:35,100,1,72.01446,19.1,16.5,12.115658
7/7/2024 9:55,100,1,71.79253,20.800001,15.3,12.11264846
7/7/2024 10:00,100,1,71.817535,19.5,16.7,12.11264846
7/7/2024 10:05,100,1,72.06447,20.5,16.800001,12.11866754
7/7/2024 10:10,100,1,72.38955,20.4,16.2,12.11264846
7/7/2024 10:15,100,1,72.56147,19.6,16.9,12.11264846
7/7/2024 10:20,100,1,72.883415,19.800001,16.9,12.115658
7/7/2024 10:25,100,1,72.61148,20.4,16.7,12.11866754
7/7/2024 10:30,100,1,72.63648,19.9,16.800001,12.11264846
7/7/2024 10:35,100,1,72.53646,20.7,16.9,12.11264846
7/7/2024 10:40,100,1,72.81153,20.800001,16.9,12.11866754
7/7/2024 10:45,100,1,72.983444,19.9,16.5,12.11264846
7/7/2024 10:50,100,1,75.26838,19.9,16.2,12.11866754
7/7/2024 10:55,100,1,72.83653,19.800001,15.8,12.11264846
7/7/2024 11:00,100,1,72.7115,20.7,16.800001,12.12167468
7/7/2024 11:05,100,1,72.78652,20.6,16,12.115658
7/7/2024 11:10,100,1,72.73651,19.2,16.9,12.11264846
7/7/2024 11:15,100,1,72.7115,19.5,16.4,12.11264846
7/7/2024 11:20,100,1,72.63648,20.5,16.7,12.115658
7/7/2024 11:25,100,1,72.41143,19.9,16.2,12.115658
7/7/2024 11:30,100,1,72.38955,20.7,16.1,12.115658
7/7/2024 11:35,100,1,72.38955,20.300001,16.4,12.18148105
7/7/2024 11:40,100,1,72.38955,19.9,16.4,12.115658
7/7/2024 11:45,100,1,72.58647,20.7,16,12.11264846
7/7/2024 11:50,100,1,72.78652,19.2,15.7,12.11264846
7/7/2024 11:55,100,1,72.66149,20.6,16.6,12.11264846
7/7/2024 12:00,100,1,72.11449,19.5,15.400001,12.11264846
7/7/2024 12:05,100,1,72.1895,20.2,15.5,12.11866754
7/7/2024 12:10,100,1,72.58647,19,16.4,12.115658
7/7/2024 12:15,100,1,72.66149,20.300001,16.300001,12.11264846
7/7/2024 12:20,100,1,72.26452,19.2,15,12.12167468
7/7/2024 12:25,100,1,72.1895,20.300001,16.1,12.11264846
7/7/2024 12:30,100,1,72.23952,20.7,15.5,12.11264846
7/7/2024 12:35,100,1,72.28952,19.4,15.8,12.11264846
7/7/2024 12:40,100,1,72.31453,20.7,16.6,12.11264846
7/7/2024 12:45,100,1,71.989456,19,15.2,12.11264846
7/7/2024 12:50,100,1,73.38042,19.5,16.300001,12.12468422
7/7/2024 12:55,100,1,73.8524,19.5,16.1,12.11866754
7/7/2024 13:00,100,1,71.79253,19,16.4,12.11866754
7/7/2024 13:05,100,1,71.91756,19.9,16.4,12.11264846
7/7/2024 13:10,100,1,71.37055,20.800001,16.4,12.11264846
7/7/2024 13:15,100,1,73.333534,19.6,16.4,12.12167468
7/7/2024 13:20,100,1,71.1955,19.1,16.6,12.11264846
7/7/2024 13:25,100,1,71.29553,20.7,15.900001,12.11264846
7/7/2024 13:30,100,1,71.39556,20.1,16.7,12.11264846
7/7/2024 13:35,100,1,71.1955,20.2,16.2,12.17546305
7/7/2024 13:40,100,1,70.92357,20.2,15.2,12.12167468
7/7/2024 13:45,100,1,70.92357,19,16.4,12.11264846
7/7/2024 13:50,100,1,71.1705,19.300001,16.2,12.11264846
7/7/2024 13:55,100,1,71.12049,20.1,15.7,12.19615031
7/7/2024 14:00,100,1,70.94857,19.2,15.2,12.11866754
7/7/2024 14:05,99.46875,1,70.59849,19.300001,14.900001,12.11264846
7/7/2024 14:10,100,1,70.57348,19,16.300001,12.11264846
7/7/2024 14:15,100,1,73.008446,19.6,15.900001,12.115658
7/7/2024 14:20,100,1,70.97358,19.1,16.2,12.12167468
7/7/2024 14:25,100,1,70.89856,19.7,15.900001,12.11264846
7/7/2024 14:30,100,1,70.97358,20.2,15.2,12.11264846
7/7/2024 14:35,100,1,71.1955,19.4,15.6,12.11264846
7/7/2024 14:40,100,1,71.42056,19.4,16.5,12.11866754
7/7/2024 14:45,100,1,71.59248,21,15.900001,12.11264846
7/7/2024 14:50,100,1,71.817535,19.4,15.7,12.11264846
7/7/2024 14:55,100,1,71.542465,20.300001,15.7,12.11866754
7/7/2024 15:00,100,1,71.445564,19.9,16.4,12.22624092
7/7/2024 15:05,100,1,71.29553,20.6,15.400001,12.115658
7/7/2024 15:10,100,1,71.32053,20.1,16.5,12.11264846
7/7/2024 15:15,100,1,71.37055,20,16.1,12.11264846
7/7/2024 15:20,100,1,71.39556,19.9,16.2,12.22323138
7/7/2024 15:25,100,1,71.567474,19.300001,16.4,12.115658
7/7/2024 15:30,100,1,71.892555,18.9,16.4,12.11264846
7/7/2024 15:35,100,1,71.93944,19.300001,16.300001,12.115658
7/7/2024 15:40,100,1,71.79253,19.1,15.1,12.11866754
7/7/2024 15:45,100,1,71.989456,19.2,15.1,12.11866754
7/7/2024 15:50,100,1,71.892555,20.300001,16.1,12.11264846
7/7/2024 15:55,100,1,72.11449,19.4,16,12.11264846
7/7/2024 16:00,100,1,74.699486,19.6,15.400001,12.115658
7/7/2024 16:05,100,1,72.33954,19.7,16.4,12.115658
7/7/2024 16:10,100,1,73.7055,19.9,16.2,12.12167468
7/7/2024 16:15,100,1,72.21451,19.4,16.2,12.11264846
7/7/2024 16:20,100,1,72.1895,19,16.5,12.12167468
7/7/2024 16:25,100,1,72.16449,19.6,16.5,12.12167468
7/7/2024 16:30,100,1,72.16449,19.1,15.2,12.11264846
7/7/2024 16:35,100,1,73.058464,19.5,16,12.1574082
7/7/2024 16:40,100,1,71.91756,20.1,15.1,12.11866754
7/7/2024 16:45,100,1,71.867546,18.9,16.300001,12.11264846
7/7/2024 16:50,100,1,73.405426,19.5,15.400001,12.14537196
7/7/2024 16:55,100,1,72.1895,20.1,16.4,12.115658
7/7/2024 17:00,100,1,72.13949,19.300001,15.400001,12.10963892
7/7/2024 17:05,100,1,71.93944,19.300001,15,12.11264846
7/7/2024 17:10,100,1,71.91756,20.300001,15.400001,12.11866754
7/7/2024 17:15,100,1,72.01446,20.4,15.2,12.11264846
7/7/2024 17:20,100,1,72.16449,19.9,15.2,12.19013291
7/7/2024 17:25,100,1,73.68049,19.2,15.5,12.11264846
7/7/2024 17:30,98.671875,1,71.93944,18.9,14.8,12.11866754
7/7/2024 17:35,99.75,1,72.03946,20.300001,15,12.11866754
7/7/2024 17:40,100,1,72.46144,18.800001,16,12.115658
7/7/2024 17:45,100,1,72.66149,19.7,16.5,12.11866754
7/7/2024 17:50,100,1,72.73651,18.7,15.2,12.115658
7/7/2024 17:55,100,1,73.68049,19.4,16.300001,12.17546305
7/7/2024 18:00,100,1,72.78652,19.2,15.5,12.115658
7/7/2024 18:05,100,1,72.95844,19.9,15.900001,12.11866754
7/7/2024 18:10,100,1,73.183495,19,15.2,12.115658
7/7/2024 18:15,100,1,72.983444,20.300001,16.4,12.11264846
7/7/2024 18:20,100,1,72.95844,18.7,15.400001,12.11866754
7/7/2024 18:25,100,1,73.333534,20.300001,15.2,12.115658
7/7/2024 18:30,100,1,73.60547,20.1,15.3,12.115658
7/7/2024 18:35,100,1,73.405426,19.800001,15.2,12.18148105
7/7/2024 18:40,100,1,73.405426,18.800001,15.400001,12.11866754
7/7/2024 18:45,100,1,73.48044,19.6,15.400001,12.11264846
7/7/2024 18:50,37.023438,1,75.07145,20.1,17.2,4.584323061
7/7/2024 18:55,35.039062,1,77.05944,21.300001,18.7,4.201794749
7/7/2024 19:00,38.101562,1,79.16933,20.5,18.5,5.537823221
7/7/2024 19:05,44.328125,1,77.13445,21.300001,19.1,5.014620902
7/7/2024 19:10,41.421875,1,76.95942,20,18.4,5.050353708
7/7/2024 19:15,43.898438,1,76.63746,20.1,18.9,5.002584419
7/7/2024 19:20,43.523438,1,76.53744,21.4,18.800001,5.095489739
7/7/2024 19:25,48.140625,1,76.28738,21.2,19.300001,5.985799384
7/7/2024 19:30,46.789062,1,76.437416,20.5,19.4,5.708211913
7/7/2024 19:35,46.75,1,76.53744,21.4,19.300001,5.334334982
7/7/2024 19:40,44.289062,1,76.53744,20.2,18.5,5.660066942
7/7/2024 19:45,47.460938,1,76.58745,20.4,19.1,6.135500694
7/7/2024 19:50,46.53125,1,77.05944,20.6,19,5.37345241
7/7/2024 19:55,50.085938,1,77.33138,21.9,19.1,6.413463967
7/7/2024 20:00,48.421875,1,77.653336,20.6,18.800001,5.660066942
7/7/2024 20:05,49.015625,1,78.15033,21.7,18.800001,5.755981082
7/7/2024 20:10,53.507812,1,78.52542,20.4,19.6,6.604540402
7/7/2024 20:15,48.476562,1,78.12533,21.800001,18.6,6.272789598
7/7/2024 20:20,49.289062,1,77.75336,20.2,19.2,5.803750251
7/7/2024 20:25,49.835938,1,77.45641,21.800001,19.4,6.222011489
7/7/2024 20:30,50.203125,1,78.27536,20.800001,19.5,6.302880325
7/7/2024 20:35,50.71875,1,76.95942,20.5,19.6,6.17424232
7/7/2024 20:40,44.015625,1,76.8594,21.800001,18.300001,5.468990868
7/7/2024 20:45,44.414062,1,76.56245,21.300001,18.300001,5.606279772
7/7/2024 20:50,48.023438,1,76.51243,21.7,19.300001,6.033944475
7/7/2024 20:55,43.703125,1,76.66247,20.1,18.6,5.3283165
7/7/2024 21:00,44.492188,1,76.75936,21.800001,18.7,5.232778884
7/7/2024 21:05,47.492188,1,76.63746,20.1,19.800001,5.803750251
7/7/2024 21:10,49.328125,1,76.46242,21.300001,19.6,6.081713524
7/7/2024 21:15,49.414062,1,76.140465,21.9,19.6,6.084722344
7/7/2024 21:20,46.84375,1,76.33739,20.800001,19.300001,6.009871629
7/7/2024 21:25,44.4375,1,75.8654,20.4,18.7,5.468990868
7/7/2024 21:30,45.953125,1,75.84039,20.6,19.300001,5.708211913
7/7/2024 21:35,48.554688,1,75.940414,20.5,19.7,5.890260926
7/7/2024 21:40,47.90625,1,75.66847,21.7,19.2,5.803750251
7/7/2024 21:45,42.664062,1,75.76537,20.1,18.5,5.337343922
7/7/2024 21:50,43.4375,1,75.71849,20.1,18.9,5.382103549
7/7/2024 21:55,47.015625,1,75.76537,20.2,19.5,5.842492118
7/7/2024 22:00,47.320312,1,75.71849,20.1,19.4,5.803750251
7/7/2024 22:05,43.960938,1,75.46843,20.2,18.9,5.089471256
7/7/2024 22:10,43.601562,1,75.14648,21.1,18.800001,5.27753839
7/7/2024 22:15,49.804688,1,74.92142,20.5,19.4,5.985799384
7/7/2024 22:20,41.390625,1,74.649475,21.4,18.4,5.050353708
7/7/2024 22:25,44.6875,1,74.94642,20.5,19.4,5.140249606
7/7/2024 22:30,43.53125,1,74.87141,21.6,18.7,5.660066942
7/7/2024 22:35,47.007812,1,74.94642,21.4,19.4,5.705202973
7/7/2024 22:40,49.570312,1,75.07145,21.5,19.6,5.991817265
7/7/2024 22:45,48.59375,1,77.33138,20.6,19.5,5.941039276
7/7/2024 22:50,50.539062,1,74.79639,20.1,19.5,6.17424232
7/7/2024 22:55,44.046875,1,74.8464,21.7,18.800001,5.289574753
7/7/2024 23:00,44.148438,1,77.03443,20.6,18.5,5.421221699
7/7/2024 23:05,43.90625,1,74.724495,20,18.9,5.050353708
7/7/2024 23:10,44.6875,1,74.674484,20.6,18.9,5.143258426
7/7/2024 23:15,42.523438,1,74.649475,21.300001,18.800001,5.119186061
7/7/2024 23:20,48.625,1,74.449425,20.5,19.7,5.842492118
7/7/2024 23:25,42.828125,1,75.04645,20.5,18.6,5.182000534
7/7/2024 23:30,49.78125,1,75.54344,20.9,19.5,6.021908233
7/7/2024 23:35,49.625,1,74.99644,20.5,19.7,6.033944475
7/7/2024 23:40,42.796875,1,74.474434,21.4,18.800001,5.160936868
7/7/2024 23:45,42.859375,1,74.474434,21.1,18.300001,5.385113091
7/7/2024 23:50,47.835938,1,74.449425,21.6,19,6.177251621
7/7/2024 23:55,48.398438,1,74.42442,21.800001,19.300001,6.087731525
8/7/2024 0:05,45.25,1,74.22749,21,18.800001,5.672103426
8/7/2024 0:10,0,0,74.30252,20.6,19.5,0
8/7/2024 0:15,0,0,73.78052,20.2,19.1,0
8/7/2024 0:20,0,0,74.87141,21,20.1,0
8/7/2024 0:30,0,0,72.73651,22,20.1,0
8/7/2024 0:35,0,0,72.76151,21.5,20.1,0
8/7/2024 0:40,30.457031,1,73.033455,22.7,22.4,3.544312346
8/7/2024 0:50,34.023438,1,72.38955,21.7,20.5,4.106257133
8/7/2024 0:55,36.179688,1,72.58647,21.9,20.9,4.106257133
8/7/2024 1:00,34.015625,1,74.79639,21.9,20.5,5.038693267
8/7/2024 1:05,35.296875,1,72.83653,22.6,20.800001,4.109265953
8/7/2024 1:10,0,0,73.158485,22.800001,21.5,0
8/7/2024 1:15,0,0,71.79253,21.6,21.5,0
8/7/2024 1:20,0,0,71.1705,23,21,0
8/7/2024 1:25,0,0,70.89856,21.6,22.4,0
8/7/2024 1:30,0,0,70.50159,21.5,21.6,0
8/7/2024 1:35,0,0,70.301544,21.9,21.9,0
8/7/2024 1:40,40.4375,1,71.12049,22.5,22.5,4.963842793
8/7/2024 1:45,39.054688,1,70.276535,22.800001,21,5.27753839
8/7/2024 1:50,34.945312,1,70.99546,23.1,20.5,4.157035122
8/7/2024 1:55,33.046875,1,73.75551,22,20.300001,4.106257133
8/7/2024 2:00,40.351562,1,71.51746,23,21.6,4.572286938
8/7/2024 2:05,39.273438,1,71.59248,23.1,21.5,4.808499043
8/7/2024 2:10,0,0,72.08948,23.2,20.4,0
8/7/2024 2:15,0,0,70.67351,23.1,20.800001,0
8/7/2024 2:20,0,0,72.01446,22.2,21.2,0
8/7/2024 2:25,0,0,69.90457,22.9,22.300001,0
8/7/2024 2:30,0,0,70.84855,22.4,22.7,0
8/7/2024 2:35,0,0,69.85455,23.300001,21.800001,0
8/7/2024 2:40,41.4375,1,69.6295,22.1,22.5,4.954815611
8/7/2024 2:45,39.835938,1,69.77954,21.9,21.1,5.241805705
8/7/2024 2:50,41.914062,1,70.74853,23.300001,21.7,4.954815611
8/7/2024 2:55,36.289062,1,71.29553,22.800001,20.6,4.907046321
8/7/2024 3:00,35.15625,1,71.989456,23.2,20.4,4.626073988
8/7/2024 3:05,34.820312,1,72.1895,23.300001,20.5,4.201794749
8/7/2024 3:10,0,0,72.883415,23,20.300001,0
8/7/2024 3:15,0,0,72.03946,22.7,21.4,0
8/7/2024 3:20,0,0,71.37055,22.7,21.4,0
8/7/2024 3:25,0,0,71.1455,22.6,21.7,0
8/7/2024 3:30,0,0,70.89856,22.800001,22.300001,0
8/7/2024 3:35,0,0,70.97358,23.4,22.1,0
8/7/2024 3:40,36.546875,1,70.77353,22.300001,21.2,4.814517525
8/7/2024 3:45,41.328125,1,73.35541,22.4,21.2,5.209081839
8/7/2024 3:50,36.9375,1,71.79253,23.1,20.300001,4.438007095
8/7/2024 3:55,41.8125,1,72.58647,21.800001,21.5,5.194036536
8/7/2024 4:00,35.0625,1,72.883415,23,20.4,4.261600281
8/7/2024 4:05,34.8125,1,75.09646,22.300001,20.6,4.246554858
8/7/2024 4:10,0,0,73.58047,23,20.9,0
8/7/2024 4:15,0,0,72.33954,21.9,21.7,0
8/7/2024 4:20,0,0,71.59248,22.7,21.800001,0
8/7/2024 4:25,0,0,71.1455,23.5,21.9,0
8/7/2024 4:30,0,0,70.94857,22.7,22.6,0
8/7/2024 4:35,0,0,70.72352,21.9,21.9,0
8/7/2024 4:40,35.273438,1,70.54848,22.6,21.300001,4.249563918
8/7/2024 4:45,42.585938,1,70.59849,22.300001,21.300001,4.84724103
8/7/2024 4:50,39.601562,1,71.445564,23.4,20.9,4.611028685
8/7/2024 4:55,42.132812,1,71.96445,23.5,21.5,4.724621146
8/7/2024 5:00,41.554688,1,72.36455,23.300001,21.6,4.883349878
8/7/2024 5:05,36.203125,1,72.78652,23.1,20.4,5.04772057
8/7/2024 5:10,0,0,73.53046,23.5,20.5,0
8/7/2024 5:15,0,0,72.38955,22.1,22.1,0
8/7/2024 5:20,0,0,71.989456,22.800001,22.4,0
8/7/2024 5:25,0,0,71.79253,23.4,22.6,0
8/7/2024 5:30,0,0,71.39556,23.300001,22.7,0
8/7/2024 5:35,0,0,70.69851,22,23,0
8/7/2024 5:40,36.226562,1,70.54848,23.4,21.300001,4.805490103
8/7/2024 5:45,40.460938,1,70.94857,23.5,20.9,4.670834096
8/7/2024 5:50,36.421875,1,71.989456,21.9,20.300001,4.62908353
8/7/2024 5:55,36.03125,1,72.61148,22.800001,20.4,4.859277152
8/7/2024 6:00,40.492188,1,73.183495,22,21.4,4.572286938
8/7/2024 6:05,36.726562,1,73.45544,22.7,20.6,5.259859948
8/7/2024 6:15,0,0,72.38955,22.2,21.1,0
8/7/2024 6:30,0,0,71.07047,22.800001,22.300001,0
8/7/2024 6:35,0,0,70.94857,23.4,22.300001,0
8/7/2024 6:40,38.421875,1,74.27751,23,21.7,4.441016396
8/7/2024 6:45,40.585938,1,74.10246,23.4,20.5,5.188018414
8/7/2024 6:50,40.570312,1,75.3434,22.6,20.7,4.670834096
8/7/2024 6:55,36.773438,1,75.46843,23.5,20.2,4.811508465
8/7/2024 7:00,37.398438,1,75.61846,22.6,20.4,5.301611116
8/7/2024 7:05,42.421875,1,75.29338,23.300001,21.4,4.715970367
8/7/2024 7:10,0,0,75.8904,23.5,21,0
8/7/2024 7:15,0,0,74.07746,22.300001,21.6,0
8/7/2024 7:25,0,0,72.38955,23.1,22.6,0
8/7/2024 7:30,0,0,72.51145,22.9,22.1,0
8/7/2024 7:35,0,0,73.50545,22.800001,22.4,0
8/7/2024 7:40,37.515625,1,71.29553,22.800001,21.4,4.620056107
8/7/2024 7:45,44.835938,1,71.1455,22.4,21.9,5.475008869
8/7/2024 7:50,37.992188,1,71.42056,23.300001,20.2,4.835204787
8/7/2024 7:55,42.460938,1,71.617485,23.800001,21.2,5.235787704
8/7/2024 8:00,44.359375,1,71.51746,23.800001,21.7,5.27753839
8/7/2024 8:05,42.257812,1,71.29553,22.4,21.300001,5.471999808
8/7/2024 8:10,37.09375,1,71.1955,23.7,20.2,4.575295879
8/7/2024 8:15,42.484375,1,71.59248,23,21.1,5.421221699
8/7/2024 8:20,37.84375,1,71.767525,22.1,20.6,4.814517525
8/7/2024 8:25,42.03125,1,71.445564,23.4,21.2,5.37345241
8/7/2024 8:30,43.234375,1,73.2085,22.7,21.6,5.379471012
8/7/2024 8:35,43.414062,1,73.158485,22.5,21.7,5.146267848
8/7/2024 8:40,42.242188,1,71.39556,22.800001,21.6,5.182000534
8/7/2024 8:45,36.898438,1,73.183495,22.7,20.4,4.560250335
8/7/2024 8:50,38.632812,1,71.817535,22.7,20.6,5.6423885
8/7/2024 8:55,37.078125,1,71.39556,22.6,20.300001,4.533545192
8/7/2024 9:00,37.59375,1,71.492455,23.4,20.300001,4.581314241
8/7/2024 9:05,39.96875,1,71.742516,23.4,20.7,4.907046321
8/7/2024 9:10,37.8125,1,71.867546,22.9,20.5,4.703933884
8/7/2024 9:15,40.78125,1,72.41143,22.7,20.9,4.763739175
8/7/2024 9:20,41.351562,1,73.38042,22.4,20.7,5.232778884
8/7/2024 9:25,40.96875,1,73.7305,22.6,20.7,5.095489739
8/7/2024 9:30,45.789062,1,73.405426,22.300001,21.7,5.519768977
8/7/2024 9:35,47.4375,1,74.2525,23.300001,21.6,5.84851036
8/7/2024 9:40,39.109375,1,74.10246,22.4,20.2,4.766748356
8/7/2024 9:45,45.007812,1,74.10246,23.2,21.5,5.74394496
8/7/2024 9:50,38.523438,1,73.58047,23.4,20.300001,4.715970367
8/7/2024 9:55,100,1,71.1955,23.1,18.300001,12.11264846
8/7/2024 10:00,100,1,70.201515,21.2,16.7,12.11264846
8/7/2024 10:05,100,1,69.77954,22.1,17.1,12.115658
8/7/2024 10:10,100,1,70.201515,21.300001,17.300001,12.115658
8/7/2024 10:15,100,1,69.97958,21.800001,17.4,12.12167468
8/7/2024 10:20,100,1,69.95458,22.1,17.4,12.11264846
8/7/2024 10:25,100,1,70.35155,20.7,16.9,12.11264846
8/7/2024 10:30,100,1,70.301544,20.9,16.300001,12.11264846
8/7/2024 10:35,100,1,70.59849,20.300001,17.300001,12.11264846
8/7/2024 10:40,100,1,70.59849,20.2,16.7,12.10963892
8/7/2024 10:45,100,1,70.59849,20.1,15.900001,12.11264846
8/7/2024 10:50,100,1,70.92357,21.7,16.9,12.11264846
