ts,Valve,Occp,RaHumidity,RaTemp,SaTemp,ThermEnergy,main_temp,main_humidity,wind_speed,clouds_all,hour,minute,dayofweek,month,is_weekend,hour_sin,hour_cos,minute_sin,minute_cos,delta_supply_return,delta_outdoor_indoor,delta_humidity,Valve_lag_1,RaTemp_lag_1,SaTemp_lag_1,RaHumidity_lag_1,RaTemp_diff_1,RaTemp_pct_1,ThermEnergy_diff_1,Valve_change_1
2024-08-07 16:05:00,100.0,1,73.68049,19.800001,16.7,12.115658,23.0,89.0,1.6,100.0,16,5,2,8,0,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387,-3.1000010000000024,3.1999989999999983,15.319509999999994,100.0,20.800001,16.2,73.7055,-1.0,-0.048076920765532605,-0.0060166800000001075,0.0
2024-08-07 16:10:00,100.0,1,72.81153,20.800001,15.400001,12.115658,23.0,90.0,1.6,94.0,16,10,2,8,0,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,-5.400000000000002,2.1999989999999983,17.188469999999995,100.0,19.800001,16.7,73.68049,1.0,0.05050504795429056,0.0,0.0
2024-08-07 16:15:00,100.0,1,72.6865,19.5,16.0,12.11264846,23.0,90.0,1.6,94.0,16,15,2,8,0,-0.8660254037844384,-0.5000000000000004,1.0,2.83276944882399e-16,-3.5,3.5,17.313500000000005,100.0,20.800001,15.400001,72.81153,-1.3000010000000017,-0.06250004507211326,-0.003009539999998978,0.0
2024-08-07 16:20:00,100.0,1,72.1895,20.0,16.2,12.115658,23.3,88.0,1.6,94.0,16,20,2,8,0,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,-3.8000000000000007,3.3000000000000007,15.810500000000005,100.0,19.5,16.0,72.6865,0.5,0.02564102564102555,0.003009539999998978,0.0
2024-08-07 16:25:00,100.0,1,71.989456,19.2,15.2,12.11264846,23.3,88.0,1.6,94.0,16,25,2,8,0,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,-4.0,4.100000000000001,16.010543999999996,100.0,20.0,16.2,72.1895,-0.8000000000000007,-0.040000000000000036,-0.003009539999998978,0.0
2024-08-07 16:30:00,100.0,1,72.1895,20.6,16.5,12.12167468,23.0,90.0,2.2,100.0,16,30,2,8,0,-0.8660254037844384,-0.5000000000000004,5.66553889764798e-16,-1.0,-4.100000000000001,2.3999999999999986,17.810500000000005,100.0,19.2,15.2,71.989456,1.4000000000000021,0.07291666666666674,0.009026219999999086,0.0
2024-08-07 16:35:00,100.0,1,73.008446,21.0,15.900001,12.11866754,23.0,90.0,2.2,100.0,16,35,2,8,0,-0.8660254037844384,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,-5.099999,2.0,16.991553999999994,100.0,20.6,16.5,72.1895,0.3999999999999986,0.01941747572815533,-0.003007139999999353,0.0
2024-08-07 16:40:00,100.0,1,73.233505,20.7,15.8,12.11264846,23.0,95.0,1.6,100.0,16,40,2,8,0,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004,-4.899999999999999,2.3000000000000007,21.766495000000006,100.0,21.0,15.900001,73.008446,-0.3000000000000007,-0.014285714285714346,-0.006019079999999732,0.0
2024-08-07 16:45:00,100.0,1,73.45544,20.6,15.5,12.1483815,23.0,95.0,1.6,100.0,16,45,2,8,0,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-5.100000000000001,2.3999999999999986,21.544560000000004,100.0,20.7,15.8,73.233505,-0.09999999999999787,-0.004830917874396046,0.03573303999999844,0.0
2024-08-07 16:50:00,100.0,1,74.2525,20.1,16.1,12.16944469,23.5,94.0,2.2,100.0,16,50,2,8,0,-0.8660254037844384,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,-4.0,3.3999999999999986,19.747500000000002,100.0,20.6,15.5,73.45544,-0.5,-0.024271844660194164,0.02106319000000134,0.0
2024-08-07 16:55:00,100.0,1,74.2525,20.9,16.0,12.11866754,23.5,94.0,2.2,100.0,16,55,2,8,0,-0.8660254037844384,-0.5000000000000004,-0.49999999999999967,0.8660254037844388,-4.899999999999999,2.6000000000000014,19.747500000000002,100.0,20.1,16.1,74.2525,0.7999999999999972,0.03980099502487544,-0.05077715000000005,0.0
2024-08-07 17:00:00,100.0,1,75.04645,19.9,17.1,12.11264846,23.5,94.0,2.1,99.0,17,0,2,8,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-2.799999999999997,3.6000000000000014,18.953550000000007,100.0,20.9,16.0,74.2525,-1.0,-0.04784688995215314,-0.006019079999999732,0.0
2024-08-07 17:05:00,100.0,1,75.3684,20.1,16.800001,12.11264846,23.5,94.0,2.1,99.0,17,5,2,8,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,-3.2999989999999997,3.3999999999999986,18.631600000000006,100.0,19.9,17.1,75.04645,0.20000000000000284,0.01005025125628145,0.0,0.0
2024-08-07 19:25:00,100.0,1,73.233505,18.7,15.1,12.11264846,25.0,89.0,2.1,100.0,19,25,2,8,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387,-3.5999999999999996,6.300000000000001,15.766495000000006,100.0,20.1,16.800001,75.3684,-1.4000000000000021,-0.06965174129353247,0.0,0.0
2024-08-07 19:30:00,100.0,1,73.25851,19.9,16.300001,12.1307033,25.0,88.0,2.2,100.0,19,30,2,8,0,-0.9659258262890684,0.2588190451025203,5.66553889764798e-16,-1.0,-3.599998999999997,5.100000000000001,14.741489999999999,100.0,18.7,15.1,73.233505,1.1999999999999993,0.06417112299465244,0.018054839999999572,0.0
2024-08-07 19:35:00,100.0,1,73.60547,18.800001,16.2,12.11866754,25.0,88.0,2.2,100.0,19,35,2,8,0,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,-2.6000010000000024,6.199998999999998,14.394530000000003,100.0,19.9,16.300001,73.25851,-1.0999989999999968,-0.05527633165829127,-0.01203575999999984,0.0
2024-08-07 19:40:00,100.0,1,73.87741,20.2,15.1,12.115658,25.6,83.0,2.2,100.0,19,40,2,8,0,-0.9659258262890684,0.2588190451025203,-0.8660254037844384,-0.5000000000000004,-5.1,5.400000000000002,9.122590000000002,100.0,18.800001,16.2,73.60547,1.3999989999999976,0.07446802795382812,-0.0030095400000007544,0.0
2024-08-07 19:45:00,100.0,1,73.80552,19.800001,16.4,12.11866754,25.6,83.0,2.2,100.0,19,45,2,8,0,-0.9659258262890684,0.2588190451025203,-1.0,-1.8369701987210297e-16,-3.400001000000003,5.799999,9.194479999999999,100.0,20.2,15.1,73.87741,-0.39999899999999755,-0.019801930693069236,0.0030095400000007544,0.0
2024-08-07 19:50:00,100.0,1,73.8524,19.9,16.1,12.115658,25.6,83.0,2.2,100.0,19,50,2,8,0,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001,-3.799999999999997,5.700000000000003,9.147599999999997,100.0,19.800001,16.4,73.80552,0.09999899999999684,0.005050454290380868,-0.0030095400000007544,0.0
2024-08-07 19:55:00,100.0,1,73.87741,19.7,16.4,12.17546305,25.6,83.0,2.2,100.0,19,55,2,8,0,-0.9659258262890684,0.2588190451025203,-0.49999999999999967,0.8660254037844388,-3.3000000000000007,5.900000000000002,9.122590000000002,100.0,19.9,16.1,73.8524,-0.1999999999999993,-0.01005025125628134,0.05980504999999958,0.0
2024-08-07 20:00:00,100.0,1,74.10246,19.800001,15.2,12.11264846,26.1,81.0,2.3,100.0,20,0,2,8,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,-4.6000010000000024,6.299999,6.897540000000006,100.0,19.7,16.4,73.87741,0.10000100000000245,0.00507619289340111,-0.06281458999999856,0.0
2024-08-07 20:05:00,100.0,1,76.28738,19.2,15.8,12.10963892,26.1,81.0,2.3,100.0,20,5,2,8,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,-3.3999999999999986,6.900000000000002,4.712620000000001,100.0,19.800001,15.2,74.10246,-0.6000010000000024,-0.030303079277622325,-0.0030095400000007544,0.0
2024-08-07 20:10:00,100.0,1,74.30252,20.2,15.5,12.11866754,26.1,81.0,2.3,100.0,20,10,2,8,0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,-4.699999999999999,5.900000000000002,6.697479999999999,100.0,19.2,15.8,76.28738,1.0,0.05208333333333326,0.009028620000000487,0.0
2024-08-07 20:15:00,100.0,1,74.27751,20.2,16.4,12.11264846,26.1,81.0,2.3,100.0,20,15,2,8,0,-0.8660254037844386,0.5000000000000001,1.0,2.83276944882399e-16,-3.8000000000000007,5.900000000000002,6.722489999999993,100.0,20.2,15.5,74.30252,0.0,0.0,-0.006019079999999732,0.0
2024-08-07 20:20:00,100.0,1,74.42442,20.2,16.0,12.11264846,26.5,80.0,3.3,96.0,20,20,2,8,0,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,-4.199999999999999,6.300000000000001,5.575580000000002,100.0,20.2,16.4,74.27751,0.0,0.0,0.0,0.0
2024-08-07 20:25:00,100.0,1,74.674484,19.7,15.1,12.11866754,26.5,80.0,3.3,96.0,20,25,2,8,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-4.6,6.800000000000001,5.325515999999993,100.0,20.2,16.0,74.42442,-0.5,-0.024752475247524774,0.006019079999999732,0.0
2024-08-07 20:30:00,100.0,1,74.649475,19.800001,15.1,12.11866754,26.5,79.0,3.4,95.0,20,30,2,8,0,-0.8660254037844386,0.5000000000000001,5.66553889764798e-16,-1.0,-4.700001000000002,6.699998999999998,4.350525000000005,100.0,19.7,15.1,74.674484,0.10000100000000245,0.00507619289340111,0.0,0.0
2024-08-07 20:35:00,100.0,1,76.53744,19.0,15.1,12.11264846,26.5,79.0,3.4,95.0,20,35,2,8,0,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,-3.9000000000000004,7.5,2.4625599999999963,100.0,19.800001,15.1,74.649475,-0.8000010000000017,-0.04040408886848046,-0.006019079999999732,0.0
2024-08-07 20:40:00,100.0,1,74.749504,20.0,16.4,12.11866754,27.6,76.0,3.7,89.0,20,40,2,8,0,-0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,-3.6000000000000014,7.600000000000001,1.2504959999999983,100.0,19.0,15.1,76.53744,1.0,0.05263157894736836,0.006019079999999732,0.0
2024-08-07 20:45:00,100.0,1,74.8464,19.4,15.2,12.11264846,27.6,76.0,3.7,89.0,20,45,2,8,0,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,-4.199999999999999,8.200000000000003,1.1535999999999973,100.0,20.0,16.4,74.749504,-0.6000000000000014,-0.030000000000000027,-0.006019079999999732,0.0
2024-08-07 20:50:00,100.0,1,74.87141,20.1,15.5,12.11264846,27.6,75.0,3.7,88.0,20,50,2,8,0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-4.600000000000001,7.5,0.12859000000000265,100.0,19.4,15.2,74.8464,0.7000000000000028,0.03608247422680422,0.0,0.0
2024-08-07 20:55:00,100.0,1,74.87141,18.5,16.300001,12.11264846,27.6,75.0,3.7,88.0,20,55,2,8,0,-0.8660254037844386,0.5000000000000001,-0.49999999999999967,0.8660254037844388,-2.1999989999999983,9.100000000000001,0.12859000000000265,100.0,20.1,15.5,74.87141,-1.6000000000000014,-0.07960199004975133,0.0,0.0
2024-08-07 21:00:00,100.0,1,74.87141,19.800001,15.900001,12.12167468,27.6,74.0,2.7,99.0,21,0,2,8,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,-3.900000000000002,7.799999,-0.8714099999999974,100.0,18.5,16.300001,74.87141,1.3000010000000017,0.07027032432432434,0.009026219999999086,0.0
2024-08-07 21:05:00,100.0,1,75.26838,18.7,15.1,12.11264846,27.6,74.0,2.7,99.0,21,5,2,8,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,-3.5999999999999996,8.900000000000002,-1.2683799999999934,100.0,19.800001,15.900001,74.87141,-1.1000010000000024,-0.055555603254767605,-0.009026219999999086,0.0
2024-08-07 21:10:00,100.0,1,74.92142,20.0,16.1,12.10963892,28.6,71.0,2.7,98.0,21,10,2,8,0,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,-3.8999999999999986,8.600000000000001,-3.9214199999999977,100.0,18.7,15.1,75.26838,1.3000000000000007,0.06951871657754016,-0.0030095400000007544,0.0
2024-08-07 21:15:00,100.0,1,75.07145,19.5,15.1,12.11264846,28.6,71.0,2.7,98.0,21,15,2,8,0,-0.7071067811865477,0.7071067811865474,1.0,2.83276944882399e-16,-4.4,9.100000000000001,-4.071449999999999,100.0,20.0,16.1,74.92142,-0.5,-0.025000000000000022,0.0030095400000007544,0.0
2024-08-07 21:20:00,100.0,1,75.09646,18.7,15.900001,12.11264846,28.5,73.0,3.2,95.0,21,20,2,8,0,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,-2.7999989999999997,9.8,-2.0964599999999933,100.0,19.5,15.1,75.07145,-0.8000000000000007,-0.0410256410256411,0.0,0.0
2024-08-07 21:25:00,99.9375,1,75.19648,19.6,15.1,12.12167468,28.5,73.0,3.2,95.0,21,25,2,8,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387,-4.500000000000002,8.899999999999999,-2.196479999999994,100.0,18.7,15.900001,75.09646,0.9000000000000021,0.0481283422459895,0.009026219999999086,-0.0625
2024-08-07 21:30:00,100.0,1,75.09646,19.9,16.1,12.11866754,28.5,73.0,3.2,95.0,21,30,2,8,0,-0.7071067811865477,0.7071067811865474,5.66553889764798e-16,-1.0,-3.799999999999997,8.600000000000001,-2.0964599999999933,99.9375,19.6,15.1,75.19648,0.29999999999999716,0.015306122448979442,-0.003007139999999353,0.0625
2024-08-07 21:35:00,100.0,1,75.09646,19.2,15.400001,12.115658,28.5,73.0,3.2,95.0,21,35,2,8,0,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,-3.7999989999999997,9.3,-2.0964599999999933,100.0,19.9,16.1,75.09646,-0.6999999999999993,-0.035175879396984855,-0.0030095400000007544,0.0
2024-08-07 21:40:00,99.46875,1,75.12147,19.4,15.1,12.11264846,28.5,70.0,1.1,77.0,21,40,2,8,0,-0.7071067811865477,0.7071067811865474,-0.8660254037844384,-0.5000000000000004,-4.299999999999999,9.100000000000001,-5.121470000000002,100.0,19.2,15.400001,75.09646,0.1999999999999993,0.01041666666666674,-0.003009539999998978,-0.53125
2024-08-07 21:50:00,100.0,1,75.04645,19.9,15.2,12.11264846,28.5,70.0,1.1,77.0,21,50,2,8,0,-0.7071067811865477,0.7071067811865474,-0.8660254037844386,0.5000000000000001,-4.699999999999999,8.600000000000001,-5.046449999999993,99.46875,19.4,15.1,75.12147,0.5,0.025773195876288568,0.0,0.53125
2024-08-07 21:55:00,100.0,1,75.04645,18.5,15.6,12.10963892,28.6,70.0,1.1,80.0,21,55,2,8,0,-0.7071067811865477,0.7071067811865474,-0.49999999999999967,0.8660254037844388,-2.9000000000000004,10.100000000000001,-5.046449999999993,100.0,19.9,15.2,75.04645,-1.3999999999999986,-0.07035175879396982,-0.0030095400000007544,0.0
2024-08-07 22:00:00,100.0,1,75.12147,19.0,15.7,12.20818607,28.6,70.0,1.1,78.0,22,0,2,8,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,-3.3000000000000007,9.600000000000001,-5.121470000000002,100.0,18.5,15.6,75.04645,0.5,0.027027027027026973,0.09854714999999992,0.0
2024-08-07 22:05:00,100.0,1,75.07145,19.7,15.5,12.11264846,28.6,72.0,1.1,88.0,22,5,2,8,0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,-4.199999999999999,8.900000000000002,-3.0714499999999987,100.0,19.0,15.7,75.12147,0.6999999999999993,0.03684210526315779,-0.09553760999999916,0.0
2024-08-07 22:10:00,98.953125,1,75.17148,19.800001,15.1,12.115658,28.6,72.0,1.1,88.0,22,10,2,8,0,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,-4.700001000000002,8.799999,-3.1714800000000025,100.0,19.7,15.5,75.07145,0.10000100000000245,0.00507619289340111,0.003009539999998978,-1.046875
2024-08-07 22:15:00,100.0,1,76.88439,18.6,15.2,12.11264846,28.6,72.0,1.1,88.0,22,15,2,8,0,-0.5000000000000004,0.8660254037844384,1.0,2.83276944882399e-16,-3.400000000000002,10.0,-4.884389999999996,98.953125,19.800001,15.1,75.17148,-1.2000010000000003,-0.060606108050196617,-0.003009539999998978,1.046875
2024-08-07 22:25:00,99.640625,1,75.26838,18.5,15.1,12.11866754,28.5,72.0,1.1,92.0,22,25,2,8,0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,-3.4000000000000004,10.0,-3.2683799999999934,100.0,18.6,15.2,76.88439,-0.10000000000000142,-0.005376344086021612,0.006019079999999732,-0.359375
2024-08-07 22:30:00,98.078125,1,75.26838,18.5,15.1,12.11866754,29.0,72.0,1.1,99.0,22,30,2,8,0,-0.5000000000000004,0.8660254037844384,5.66553889764798e-16,-1.0,-3.4000000000000004,10.5,-3.2683799999999934,99.640625,18.5,15.1,75.26838,0.0,0.0,0.0,-1.5625
2024-08-07 22:40:00,98.40625,1,75.49343,19.7,15.1,12.11264846,29.0,72.0,1.1,99.0,22,40,2,8,0,-0.5000000000000004,0.8660254037844384,-0.8660254037844384,-0.5000000000000004,-4.6,9.3,-3.4934300000000036,98.078125,18.5,15.1,75.26838,1.1999999999999993,0.06486486486486487,-0.006019079999999732,0.328125
2024-08-07 22:45:00,100.0,1,75.64347,19.0,16.1,12.11264846,29.0,72.0,1.1,99.0,22,45,2,8,0,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210297e-16,-2.8999999999999986,10.0,-3.6434699999999935,98.40625,19.7,15.1,75.49343,-0.6999999999999993,-0.035532994923857864,0.0,1.59375
2024-08-07 22:50:00,100.0,1,75.76537,19.2,15.7,12.12167468,28.5,72.0,1.2,97.0,22,50,2,8,0,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001,-3.5,9.3,-3.7653700000000043,100.0,19.0,16.1,75.64347,0.1999999999999993,0.010526315789473717,0.009026219999999086,0.0
2024-08-07 22:55:00,100.0,1,76.33739,18.6,15.900001,12.16342681,29.0,70.0,1.7,91.0,22,55,2,8,0,-0.5000000000000004,0.8660254037844384,-0.49999999999999967,0.8660254037844388,-2.699999000000002,10.399999999999999,-6.337389999999999,100.0,19.2,15.7,75.76537,-0.5999999999999979,-0.03124999999999989,0.041752130000000776,0.0
2024-08-07 23:05:00,100.0,1,75.940414,18.5,15.7,12.115658,29.0,69.0,1.2,76.0,23,5,2,8,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,-2.8000000000000007,10.5,-6.940414000000004,100.0,18.6,15.900001,76.33739,-0.10000000000000142,-0.005376344086021612,-0.04776881000000088,0.0
2024-08-07 23:10:00,99.9375,1,76.11546,19.0,15.1,12.20818607,29.5,69.0,1.2,83.0,23,10,2,8,0,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,-3.9000000000000004,10.5,-7.115459999999999,100.0,18.5,15.7,75.940414,0.5,0.027027027027026973,0.09252807000000018,-0.0625
2024-08-07 23:20:00,99.453125,1,76.26237,18.5,15.1,12.11264846,30.0,69.0,1.2,77.0,23,20,2,8,0,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998,-3.4000000000000004,11.5,-7.262370000000004,99.9375,19.0,15.1,76.11546,-0.5,-0.02631578947368418,-0.09553760999999916,-0.484375
2024-08-07 23:30:00,100.0,1,76.46242,18.5,15.900001,12.11264846,29.5,69.0,1.7,76.0,23,30,2,8,0,-0.25881904510252157,0.9659258262890681,5.66553889764798e-16,-1.0,-2.5999990000000004,11.0,-7.4624199999999945,99.453125,18.5,15.1,76.26237,0.0,0.0,0.0,0.546875
2024-08-07 23:35:00,100.0,1,76.66247,18.5,16.1,12.11264846,29.5,68.0,1.8,76.0,23,35,2,8,0,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,-2.3999999999999986,11.0,-8.662469999999999,100.0,18.5,15.900001,76.46242,0.0,0.0,0.0,0.0
2024-08-07 23:40:00,100.0,1,76.73436,18.5,15.1,12.11264846,29.5,69.0,1.7,81.0,23,40,2,8,0,-0.25881904510252157,0.9659258262890681,-0.8660254037844384,-0.5000000000000004,-3.4000000000000004,11.0,-7.734359999999995,100.0,18.5,16.1,76.66247,0.0,0.0,0.0,0.0
2024-08-07 23:45:00,99.875,1,76.75936,18.5,15.1,12.11866754,30.0,68.0,1.7,76.0,23,45,2,8,0,-0.25881904510252157,0.9659258262890681,-1.0,-1.8369701987210297e-16,-3.4000000000000004,11.5,-8.759360000000001,100.0,18.5,15.1,76.73436,0.0,0.0,0.006019079999999732,-0.125
2024-08-07 23:50:00,100.0,1,76.66247,19.6,15.1,12.115658,30.0,68.0,1.7,76.0,23,50,2,8,0,-0.25881904510252157,0.9659258262890681,-0.8660254037844386,0.5000000000000001,-4.500000000000002,10.399999999999999,-8.662469999999999,99.875,18.5,15.1,76.75936,1.1000000000000014,0.05945945945945952,-0.0030095400000007544,0.125
2024-08-07 23:55:00,100.0,1,76.66247,19.2,15.1,12.13935408,29.5,68.0,1.7,93.0,23,55,2,8,0,-0.25881904510252157,0.9659258262890681,-0.49999999999999967,0.8660254037844388,-4.1,10.3,-8.662469999999999,100.0,19.6,15.1,76.66247,-0.40000000000000213,-0.020408163265306256,0.023696080000000563,0.0
2024-08-09 00:00:00,50.640625,1,82.69831,22.300001,19.5,6.524047127,26.0,87.0,3.0,100.0,0,0,4,8,0,0.0,1.0,0.0,1.0,-2.8000010000000017,3.6999989999999983,4.301689999999994,100.0,19.2,15.1,76.66247,3.1000010000000024,0.1614583854166669,-5.615306953,-49.359375
2024-08-09 00:10:00,0.0,0,82.84523,23.1,20.6,0.0,25.5,89.0,3.6,100.0,0,10,4,8,0,0.0,1.0,0.8660254037844386,0.5000000000000001,-2.5,2.3999999999999986,6.154769999999999,50.640625,22.300001,19.5,82.69831,0.7999989999999997,0.035874393010116856,-6.524047127,-50.640625
2024-08-09 00:20:00,0.0,0,82.84523,23.300001,21.0,0.0,25.3,90.0,3.6,100.0,0,20,4,8,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,-2.3000010000000017,1.999998999999999,7.154769999999999,0.0,23.1,20.6,82.84523,0.20000100000000032,0.008658051948051915,0.0,0.0
2024-08-09 00:30:00,0.0,0,81.82936,22.5,22.300001,0.0,25.4,89.0,3.6,99.0,0,30,4,8,0,0.0,1.0,5.66553889764798e-16,-1.0,-0.19999899999999826,2.8999999999999986,7.170640000000006,0.0,23.300001,21.0,82.84523,-0.8000010000000017,-0.034334805393356094,0.0,0.0
2024-08-09 00:40:00,51.195312,1,82.84523,22.6,20.7,6.135500694,25.0,91.0,3.0,100.0,0,40,4,8,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,-1.9000000000000021,2.3999999999999986,8.15477,0.0,22.5,22.300001,81.82936,0.10000000000000142,0.004444444444444473,6.135500694,51.195312
2024-08-09 00:50:00,56.015625,1,82.44825,23.300001,19.300001,6.927262941,24.9,91.0,3.6,100.0,0,50,4,8,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-4.0,1.5999989999999968,8.551749999999998,51.195312,22.6,20.7,82.84523,0.7000010000000003,0.03097349557522122,0.7917622470000003,4.820312999999999
2024-08-09 01:00:00,56.421875,1,81.951256,22.5,20.4,6.879493892,25.0,91.0,3.6,100.0,1,0,4,8,0,0.25881904510252074,0.9659258262890683,0.0,1.0,-2.1000000000000014,2.5,9.048744,56.015625,23.300001,19.300001,82.44825,-0.8000010000000017,-0.034334805393356094,-0.04776904900000023,0.40625
2024-08-09 01:10:00,0.0,0,82.32635,22.9,20.5,0.0,24.5,91.0,3.6,100.0,1,10,4,8,0,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,-2.3999999999999986,1.6000000000000014,8.673649999999995,56.421875,22.5,20.4,81.951256,0.3999999999999986,0.01777777777777767,-6.879493892,-56.421875
2024-08-09 01:20:00,0.0,0,81.67932,23.1,21.5,0.0,25.0,92.0,3.1,100.0,1,20,4,8,0,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998,-1.6000000000000014,1.8999999999999986,10.320679999999996,0.0,22.9,20.5,82.32635,0.20000000000000284,0.008733624454148492,0.0,0.0
2024-08-09 01:30:00,0.0,0,81.70433,23.4,22.4,0.0,25.0,92.0,4.2,100.0,1,30,4,8,0,0.25881904510252074,0.9659258262890683,5.66553889764798e-16,-1.0,-1.0,1.6000000000000014,10.295670000000001,0.0,23.1,21.5,81.67932,0.29999999999999716,0.01298701298701288,0.0,0.0
2024-08-09 01:40:00,55.710938,1,82.82022,22.7,21.800001,6.786965578,25.0,92.0,3.0,100.0,1,40,4,8,0,0.25881904510252074,0.9659258262890683,-0.8660254037844384,-0.5000000000000004,-0.8999989999999976,2.3000000000000007,9.179779999999994,0.0,23.4,22.4,81.70433,-0.6999999999999993,-0.02991452991452992,6.786965578,55.710938
2024-08-09 01:50:00,56.671875,1,80.93226,21.7,20.1,6.461233136,25.0,96.0,5.5,100.0,1,50,4,8,0,0.25881904510252074,0.9659258262890683,-0.8660254037844386,0.5000000000000001,-1.5999999999999979,3.3000000000000007,15.06774,55.710938,22.7,21.800001,82.82022,-1.0,-0.04405286343612336,-0.3257324420000005,0.9609370000000013
2024-08-09 02:00:00,54.546875,1,80.28835,22.800001,20.6,6.64930015,25.5,91.0,3.0,100.0,2,0,4,8,0,0.49999999999999994,0.8660254037844387,0.0,1.0,-2.2000010000000003,2.6999989999999983,10.711650000000006,56.671875,21.7,20.1,80.93226,1.1000010000000024,0.050691290322580684,0.18806701400000048,-2.125
2024-08-09 02:10:00,0.0,0,80.685326,23.4,19.4,0.0,25.5,91.0,3.0,100.0,2,10,4,8,0,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,-4.0,2.1000000000000014,10.314673999999997,54.546875,22.800001,20.6,80.28835,0.5999989999999968,0.026315744459835644,-6.64930015,-54.546875
2024-08-09 02:20:00,0.0,0,81.901245,22.1,20.5,0.0,24.9,94.0,3.6,100.0,2,20,4,8,0,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,-1.6000000000000014,2.799999999999997,12.098754999999997,0.0,23.4,19.4,80.685326,-1.2999999999999972,-0.05555555555555547,0.0,0.0
2024-08-09 02:30:00,0.0,0,79.269356,21.7,21.7,0.0,25.5,91.0,3.5,99.0,2,30,4,8,0,0.49999999999999994,0.8660254037844387,5.66553889764798e-16,-1.0,0.0,3.8000000000000007,11.730643999999998,0.0,22.1,20.5,81.901245,-0.40000000000000213,-0.018099547511312264,0.0,0.0
2024-08-09 02:40:00,50.09375,1,81.52928,23.800001,20.9,6.556770872,25.0,91.0,3.0,100.0,2,40,4,8,0,0.49999999999999994,0.8660254037844387,-0.8660254037844384,-0.5000000000000004,-2.900001000000003,1.1999989999999983,9.47072,0.0,21.7,21.7,79.269356,2.1000010000000024,0.09677423963133647,6.556770872,50.09375
2024-08-09 02:50:00,55.6875,1,81.33236,22.300001,19.4,6.786965578,24.9,91.0,3.5,100.0,2,50,4,8,0,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,-2.900001000000003,2.599998999999997,9.667640000000006,50.09375,23.800001,20.9,81.52928,-1.5,-0.06302520743591566,0.2301947059999998,5.59375
